,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
886,-,Paiman Kalayeh,Paiman Kalayeh,"Take a cross bow, a tingly feeling, two bumbling robbers and a little magic...",15,the pizza boy,2001
887,-,Hugues Dalton,"['Hugues Dalton', 'Patrick Shea']","After prematurely concluding that they have lost the grand prize, 3 of the 4 friends leave the bingo game only to learn that the fourth friend [Chips] and rival of Irene has played their bingo card, and won the money. She also starts an affair with the lounge singer and is confronted by a mob of the townspeople in her beaty salon. She gives the money back and the ladi... Leer todo",30,shake 'em up,2001
888,4.7,Lawrence Ferber,Lawrence Ferber,Josh has a problem picking up men in the clubs. He gets plenty of nibbles but they all seem to decide better of it. What could be the problem?,6,cruise control,2001
889,7.7,Cristian Nemescu,"['Cristian Nemescu', 'Tudor Voican']",-,15,mihai si cristina,2001
890,-,Punam Sawhney,-,Cultures collide when a young man's desire to become a dancer conflicts with his parent's career dreams for him.,6,the goddess method,2001
891,-,Roy Mitchell,-,Brother Love speaks about governemental funding of gay porn...,5,christian porn,2001
892,-,Mike Hoolboom,-,Our hero wonders why his boyfriends always seem to break up with him in restaurants.,-,in the city,2001
893,-,Colin Penney,"['Brad Leon', 'Colin Penney']",-,14,imitation is suicide,2001
894,7.4,David O. Rogers,David O. Rogers,"Space weary Averson is sick of Captain Kirk, the Enterprise, and especially the damn redshirt he must wear everyday. While on patrol, he meets Leeds, another Redshirt on his first assignment. Averson must tell Leeds the awful truth: The Redshirts die first. But Leeds may have to learn that the hard way.",9,redshirt blues,2001
895,-,John Helde,John Helde,-,9,positive reinforcement,2001
896,6.2,Philip Powell,"['Jim Mc', 'Keny', 'Philip Powell']","The goings-on at a support group for people who have NEVER been abducted by aliens. Forlorn and rejected, they go to extremes trying to get the attention of those snobby extraterrestrials.",4,non-abductees anonymous,2001
897,6.2,Stewart Wade,-,Over the internet Todd arranges to meet a blind date named Kelly at a locale coffee house. When Kelly turns out to be another guy things do not turn out as either expected.,17,coffee date,2001
898,-,Monte Merrick,Monte Merrick,"When a clueless straight guy kisses his best friend on the lips on the night before his wedding he panics that he might be gay. Perhaps his therapist can ""straighten"" him out.",21,you never know,2001
899,5.2,Neil Thompson,Neil Thompson,A taxi appears and Alistair assumes that his disaster of an evening is over; only to discover it is just beginning.,10,taxi!,2001
900,6.5,Simon Ellis,Simon Ellis,"The morning after the night before, a rapid spiral of disastrous telephone calls chart the certain ruin of young Phil's day as he attempts to fib his way out of one scrape after another. Told entirely in animated captions.",5,telling lies,2001
901,-,Scott Catolico,Scott Catolico,-,5,february is cajun month,2001
902,7.4,François Villard,François Villard,-,10,divine comédie,2001
903,-,Jay Gira,"['Jay Gira', 'Brent Roam']",Prepare to Meet Thy God (PTMTG) is a dark comedy loosely based on Hans Christian Anderson's fable of the mythilogical Phoenix Bird who was cast out of the Garden of Eden along with Adam and Eve. Supposedly the bird lives 500 hundred years and then burns itself to death leaving a red egg that becomes a new Phoenix. In PTMTG the Phoenix bird becomes a 1973 Trans Am Conv... Leer todo,12,prepare to meet thy god,2001
904,7.6,Vance Kotrla,"['Vance Kotrla', 'Don Swaynos']","Determined to find something new and different, a struggling documentary filmmaker takes his camera to a small Texas town and discovers two honest-to-God practicing Surrealists.",13,dali's hairs,2001
905,9.1,Richard Bever,Richard Bever,"To ""out"" or not to ""out"". A Russian mail-order bride develops suspicions regarding her spankin' new American husband and his cheeky Puerto Rican housekeeper. Yet as soon as she thinks she's got it all figured out -- she discovers the lie is even further from the truth. Comedy, drama and revenge.",28,shipping and handling,2001
906,-,Oliver Haffner,Oliver Haffner,-,4,ex & hopp,2001
907,-,Ken Spassione,"['Roger Gonzalez', 'Ken Spassione']",-,-,forda luva java,2001
908,-,Todd Kendall,"['Todd Kendall', 'John Semander']","A Hollywood talent agent kidnaps Santa to sign him as his biggest client, learning the true meaning of Christmas in the process.",12,the agent who stole christmas,2001
909,7.6,"['John Mac', 'Innes']","['John Mac', 'Innes']","When Jeremy sets out to learn the piano, perhaps the greatest obstacle in his path to 'reach chopsticks standard' is not his own musical dyslexia, but his blind faith in his tyrannical tutor - the tempestuous Stromberg.",14,chopsticks,2001
910,-,"['Kyle Holthus', 'Brian Volkle']","['Kyle Holthus', 'Brian Volkle']",-,6,my friends' sandwich,2001
911,-,Art Stone,-,-,7,in wisconsin the blind can hunt,2001
912,-,Max Pensedent,Max Pensedent,-,8,le cauchemar de bintou,2001
913,-,Sylvie Moreaux,Sylvie Moreaux,-,-,pépita là haut dans la montagne,2001
914,-,"['Bryan Mc', 'Henry']","['Bryan Mc', 'Henry']",A man arranges to meet someone he's talked to in the chat rooms face to face. Only problem... he's not exactly like his on-line description.,5,death goes through the change,2001
915,-,Samantha Sanders,Samantha Sanders,"Despite mounting pressures to keep her feet on the ground and procreate, a woman endowed with a remarkable set of wings learns how to use them.",25,gypsy blood,2001
916,9.0,Mary Prendergast,Mary Prendergast,"A young Catholic Girl-in-training meets a strange Boy on the beach in the sand. He likes sharks, she likes saints, but secretly, they both have a fear of flying.",12,undertow,2001
917,-,"['Rachel Antel', 'Rebecca Weiner']",-,"Transgendered people often state that they are men trapped in womens bodies or vice versa, can you imagine being a cat trapped in a dog's body? Transgenderism meets Transpeciesism.",18,transanimals,2001
918,8.2,Jim Terr,Jim Terr,-,-,the wrong guy,2001
919,7.6,"['Tom Kuntz', 'Mike Maguire']","['Tom Kuntz', 'Mike Maguire']",A japanese family embraces western hip hop linguistics.,6,tokyo breakfast,2001
920,-,Aleksandar Jovanovic,Aleksandar Jovanovic,Ramon breakes up the relationship with Juanita because of another woman he wants to marry. Juanita meets Jan in a bar and takes him home. Home?,9,solo para ti,2001
921,2.6,Hervé Ganem,"['Hervé Ganem', 'Sarah Lévy']",-,10,sherlock holmes à trouville,2001
922,-,Mike Ansbach,Mike Ansbach,"Ever have a friend totally screw you over? Sure, we all have. This is a story about Karma; a force that is real and powerful, and you'd best be aware of it. Devin had it made -- a date with a former Miss Mississippi. He had it all figured out, that's when he f'd it all up!",13,nice pants,2001
923,7.7,Scott Quigley,Scott Quigley,"A MasterCard commercial that takes place at the end of a date; the short opens with the couple holding hands and walking down a sidewalk at night toward the front door of a house. The short mimics the ""cost"" / ""priceless"" format of actual MasterCard commercials and utilizes both narration and captions for the ""price tags"". The first ""price tag"" appears as the couple ... Leer todo",1,indecent proposal,2001
924,7.2,"['Christoph Brunner', 'Steffen Jürgens', 'Stefan Lampadius']","['Christoph Brunner', 'Steffen Jürgens', 'Stefan Lampadius']",-,7,das leben des c. brunner,2001
925,8.0,Kyle J. Healey,"['Kyle J. Healey', 'Jeremy Wallace']","After getting the opportunity of a lifetime, a young man's ego surpasses common sense, and blows his chance with the date of his dreams.",1,blown chance,2001
926,-,Kenny Morrison,Kenny Morrison,"Bobby is an integral figure in Hollywood. He knows the players inside and out and he's willing to share his secrets, but only for 15 minutes. A boy has to pay the rent.",18,bobby starr,2001
927,-,Marek Piwowski,-,-,43,regula martina,2001
928,5.0,Henry Burrows,"['Henry Burrows', 'Richard Hassall']","Fluffy, a vampire slayer based in England, has to defeat the evil Count Von Whedon when he gets his hands on a magical ring giving him surprising new powers.",18,fluffy the english vampire slayer,2001
929,-,Dejan Strika,Dejan Strika,-,14,zivot od milutina,2001
930,-,Óscar Racero,Olivia Gormaz,-,15,historia de un caradura,2001
931,5.4,Edgardo Pabano,Edgardo Pabano,-,33,11 27,2001
932,8.3,Anthony Ng,Anthony Ng,-,30,... (dot dot dot),2001
933,-,Stefan Lampadius,Stefan Lampadius,-,13,die goldenen zitronen,2001
934,-,Jack Snyder,"['Jack Snyder', 'Greg Stephenson']",-,5,footage,2001
935,3.4,Allie Sultan,Allie Sultan,-,12,backseat detour,2001
936,-,Caroline Hicks,Caroline Hicks,-,20,ladies night,2001
937,-,Harald Fossen,Harald Fossen,"In order to realise his dream to be a filmmaker, Nils Taldamnaker must first persuade film consultant Tore Alsaker. This film depicts Taldamnaker's struggle for his art, and his road to success.",15,det suser i sivet,2001
938,-,Olle Mirme,Olle Mirme,"A short comedy film about two film buffs who create their uncompromising story at the very heart of real life. Reality and fantasy, life and film change places and create an exciting line of coincidences.",19,ränk ja kilk,2001
939,7.2,Michael Howard,Michael Howard,"A band that wants to make it big with originality and ""talent"" decide to use other music that's already established and then play ""air instruments"" and lip-synch to the music and be the first band to do so. Can three guys with no talent in singing or playing instruments make it big in the music industry?",10,nemesis rising: the airband,2001
940,7.8,Fletcher Rhoden,Fletcher Rhoden,"Young Laurel has made an astonishing discovery. It is called The Dance. She has learned what few will ever know: How to go with the flow. Her discovery came at an obscure dance academy located above a butcher shop outside of Needles California. It has changed her life forever. Eager to share the amazing discovery with her new love, Stanley, she convinces him to accom... Leer todo",6,the christopher walken ecstatic dance academy,2001
941,7.6,Stephanie Wang,Stephanie Wang,"A janitor unwittingly becomes the object of adulation due to a religious hoax - the handiwork of a priest desperate to regain his congregation. At first a reluctant hero, the janitor actually begins to believe in his ""healing power"", but just as quickly as he rose to celebrity, the fickle crowd turns against him...",7,the accidental messiah,2001
942,-,Chris Cuthbertson,"['Chris Cuthbertson', 'Nico Lorenzutti']",-,2,squeegee school,2001
943,-,Michel Tavares,Karine Blanc,-,12,"moi, à ta place...",2001
944,-,Christiane Covington,James A. Ellis,-,30,legacies,2001
945,-,Ben Gregor,Ben Gregor,A young banker is surprised when his friends get him some unexpected cosmetic surgery. He doesn't react well and resorts to violence.,15,nice,2001
946,-,Matthiew Klinck,Ron Langton,-,-,lord kurt,2001
947,-,Darren Bailey,Stuart Fenegan,"Nathan Flyn is one Suave Bastard...at least that's what he thinks! A night on the town turns into a disaster, though Nathan takes the first steps on a course that will change his entire outlook on life. The rite of passage that can only be granted to him by a woman is not without complication, as she's a bored housewife with a very angry husband.",13,suave bastard,2001
948,-,Hugh O'Conor,Hugh O'Conor,"Detective Greco runs into his former partner at a crime scene, and seems more interested in interrogating him than interviewing the potential suspect...",6,guilty of love,2001
949,-,Andrew Henry,Andrew Henry,Shopping carts come to life and terroize a young couple in a parking lot.,7,cartilage,2001
950,-,Angela Stablein,Angela Stablein,"Mona lives alone with her cat Pablo, but Pablo does not satisfy her needs and desires. The film reminisces on Mona's dysfunctional ex-boyfriends... as she must decide who is the best man for her.",14,mona and pablo,2001
951,-,Mark Goffman,Mark Goffman,A grad student keeps dating women on the rebound from past relationships.,14,rebound guy,2001
952,7.8,Lonny Zion,Lonny Zion,-,15,bacon wagon,2001
953,8.3,Jennifer Perrott,-,A comic tale of the great lengths a passionate gardener will go to in order to save his dying plant.,7,a matter of life,2001
954,7.9,Benjamin Goldman,Benjamin Goldman,A grocery clerk rushes to primp and preen before his first date with the woman of his dreams. But a chatty stinkbug enters and threatens to spray away all of his romantic aspirations.,8,the pickle jar,2001
955,-,Maurice A. Dwyer,Adetoro Makinde,"When is enough, enough? Charity Phillips returns home after yet another date, but this time it's different. One date too many; now it's time to make a choice. Should she give in to what they want?",12,for charity's sake,2001
956,7.5,Lee Waters,"['Johari Johnson', 'Michael Ann Young']",Two sexy space sirens come down to earth from the distant planet Siberon. We watch their journey as they make their way up the ladder of power and prestige till they reach the top! The Siren's goal - to destroy the Human race. Their Weapon - the Hollywood hype machine. Sexy Space Sirens from Siberon is a dark twisted comedy that takes a jab at Hollywood and all it has... Leer todo,12,sexy space sirens from siberon,2001
957,-,Jamil Said,"['Jesse Lovell', 'Jamil Said']","A demented young professional will do anything to create a serial killer theme park even if it means manipulating missionaries, hiring drag queens, and killing socialites to do it.",30,byromania,2001
958,8.1,Marco Bertoldo,Niccolò Ammaniti,-,6,gone bad,2001
959,-,Tony Bacigalupi,Tony Bacigalupi,-,14,the route,2001
960,4.6,Janeane Garofalo,Janeane Garofalo,-,6,housekeeping,2001
961,8.3,Clara Glynn,Tony Basgallop,"Takes place over one day in the seaside town of Worthing. (UK) Rose is a young woman with a tangled love life. After ecstatically agreeing to marry Henry, she charges around town telling a succession of other boyfriends that their relationship is over. Each time she learns another unpalatable truth about herself. Until finally she makes it to the Italian restuarant wh... Leer todo",19,"it's not you, it's me",2001
