puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Gabe Montero,"['Gary Mc', 'Curry', 'Gabe Montero']","All Chris wanted to do was play in an escape room with his friends. He puts together what he believes is the best team for winning the game. The only problem is, well he was wrong.",-,Comedia,escape party,2021
-,"['Dani Adaliz', 'Roxana Baldovin']","['Dani Adaliz', 'Nicholas Bouier']",-,-,Comedia,piña coladas,2021
-,Vito Sugameli,Aurora Tamigio,What happens when a free man meets a trapped fish? One of them must learn how to jump away.,5,Comedia,homefish,2021
-,Said Zagha,Said Zagha,"A Palestinian family hosts a young American tourist after a simple misunderstanding. But as chaos unfolds in their village, it doesn't take too long for them to become part of the absurd mayhem that immediately ensues.",16,Comedia,lovesick in the west bank,2021
-,Shamus Maxwell,"['Lola-Rose Maxwell', 'Shamus Maxwell']",A new office manager goes to increasingly extreme lengths to please her demanding employers.,16,Comedia,office manager,2021
-,Rylee Jean Ebsen,Alyssa Lerner,-,-,Comedia,irl,2021
-,Joel David Santner,Jules Horowitz,-,-,Comedia,plenty of fish,2021
-,Walter Kartman,Walter Kartman,-,-,Comedia,date night,2021
9.7,Trevor L. Allen,Trevor L. Allen,"The mouth of Zachary Burgoyne is taped shut. Taking the tape off of his mouth could very well lead to undesirable outcomes. One might even say that if the tape was taken off... the consequences would be immediate, and not just immediate, but possibly very negative.",6,Comedia,strobicon,2021
-,Josh Farrell,Josh Farrell,"When a Sock comes to life and its love for its owner is not reciprocated, Sock goes on a jealousy-fueled rampage.",-,Comedia,sock,2021
-,Michael Lazovsky,Michael Lazovsky,-,-,Comedia,upgrade,2021
-,Melissa Frederickson,"['Melissa Frederickson', 'J Thomas Mayfield']","A woman strangles her curmudgeonly grandfather to death after an argument. However, unbeknownst to her, it's his birthday and her family have come to celebrate, leaving her scrambling to get away with murder, but is the old man actually dead?",13,Comedia,let's kill grandpa joe,2021
-,Jake Mavity,"['Jake Mavity', 'Sarah Mavity']","A teenager with vitiligo rescues a talking goldfish, who teaches her to accept the skin she's in.",-,Comedia,calico kid,2021
-,Kingy Wong,Olivia Carroll,Couple will always forgive each other under any circumstances,9,Comedia,good time,2021
7.4,Rory Keenan,Rory Keenan,"Heavily-pregnant Pearl leaves the house and rages against the world, as she tries to process a hidden pain.",15,Comedia,bump,2021
-,Anthony Tringali,Anthony Tringali,"In 1965, two aged silent film comedians Buster Keaton and Harold Lloyd meet with each other for the final time.",-,Comedia,keaton & lloyd,2021
7.2,Bertie Gilbert,"['Dean Dobbs', 'Bertie Gilbert']","After losing his wife in a tragic fire, a secondary school teacher takes it upon himself to make a spectacle of his suffering - by writing and directing a play about his life for his students to perform.",14,Comedia,please care,2021
-,Robbie Ryde,Maddy Leane,"After almost every human being is sucked into the ground, a condescending young woman must survive the new world with the last people she would ever expect.",-,Comedia,people holes,2021
-,Mark Mos,-,-,-,Comedia,investi-gay-tion,2021
-,Mark Mos,-,-,-,Comedia,not selected,2021
-,Mark Mos,-,-,-,Comedia,adam & eve and an apple,2021
-,Mark Mos,-,-,-,Comedia,macgayver,2021
-,Mark Mos,-,-,-,Comedia,gayted community,2021
-,Tyler Smith,Jeffrey Smith,-,30,Comedia,how i raised my mom,2021
-,John Bregar,"['John Bregar', 'Farhiya Dini']","Shortly after pulling off a diamond heist in Florida Philip, Ricky and Carter reconvene to go over the details of their sure-to-be foolproof plan - and realize that all it takes is just one fool to unravel the whole thing.",-,Comedia,aces,2021
-,"['Carlo Kaya', 'Michela Marini']",Michela Marini,Fake news spreads faster than any virus.,-,Comedia,moronavirus,2021
-,Wade Chitwood,"['Wade Chitwood', 'Rob Mullin', 'Shadoe Stevens']","Before there were robots, there were tin men. Before there were tin men, there was Gordon P. Lipshitz, aka Moorriiss the Robot.",-,Comedia,moorriiss the robot,2021
-,Fábio Brandão,"['Fábio Brandão', 'Silvio Gonzalez', 'Rafael Schubert']","A 26 minutes sequence shot, while two script writers create a horror story about friends that have to run away and survive in a house from a slasher attacking.",28,Comedia,story.telling,2021
-,Simon Wegrzyn,Simon Wegrzyn,Sleazeball 'Trevor' gets a second chance at life when a heavenly 'Cleric' makes him an offer he can't refuse. Just remember; read the T's and C's.,2,Comedia,s*!t,2021
6.6,Ramzi Bashour,Ramzi Bashour,"Bashir attends his father's funeral in rural Lebanon only to discover a pathogen infecting the trees across his village. A dark-comedy about tradition, grief, and the environment.",22,Comedia,the trees,2021
-,Dale Fabrigar,Catherine Healy,-,-,Comedia,vegan and then sum,2021
6.4,"['Sam Lucas Smith', 'Troy Smith']",Sam Lucas Smith,A vindictive AI assistant breaks out of 'the cloud' in order to enact her revenge on her owner.,11,Comedia,okay google,2021
-,Wendy Pennington,Wendy Pennington,A teenage boy creates a compelling device that can change the world.,-,Comedia,f news,2021
-,Pepe de Hoyos Ramos,Pepe de Hoyos Ramos,A tourist has a big night out in Tokyo and a LSD trip with a gorgeous local girl. It is a night to remember - only problem is: he can't. He turns for help from the most unexpected friends to uncover what happened.,-,Comedia,edamame,2021
-,Danny Donnelly,Aimee Theresa,"Three friends go to the shore for a girls weekend, but when a fun idea goes awry, chaos ensues.",-,Comedia,something borrowed,2021
-,"['Glenn Mc', 'Allen-Finney']","['Tommy Bee', 'Glenn Mc', 'Allen-Finney']",-,-,Comedia,the n0ughty list iii,2021
7.6,Jan van Gorkum,Jan van Gorkum,"Fifty-year-old Barry is a special kind of cleaner: he cleans crime scenes where demons have wreaked havoc. While making a corporate film about his work, a normal working day for Barry gets out of hand in a bloody way.",-,Comedia,shiny new world,2021
2.6,Swaylee Loughnane,Swaylee Loughnane,"A couple decide to spice things up with a romantic night on the town, to put a spark back into their relationship. Another interesting and original story based from life from this prominent writer Swaylee Loughnane and Ignited Hashtag team.",21,Comedia,special evening part 2,2021
4.2,Geoffrey Goyer,Geoffrey Goyer,"Pierre always wanted to cheat on his girlfriend but he is incapable, Capucine always wanted to cheat on Lucien but she is incapable. And if the time of a party we thought it was possible because there would be no consequences.",27,Comedia,le discours philosophique de pierre du vendredi soir au samedi apres-midi,2021
-,Nate Hapke,Rosie Grace,-,-,Comedia,what's yours is mine,2021
-,Jeremy Carr,Jennifer G. Taylor,A remote corporate employee seeks to land the deal of her career while facing persistent imposing interruptions from those who think she has loads of free time working from home.,-,Comedia,the deal,2021
5.5,"['Hélène Rosselet-Ruiz', 'Marie Rosselet-Ruiz']","['Hélène Rosselet-Ruiz', 'Marie Rosselet-Ruiz']","Sonia, 18, is about to go on holidays with her friends for the first time in her life. But her mother buys a second hand Jacuzzi with the money she was planning to use. Sonia's not letting her get away with it. Not this time.",-,Comedia,ibiza,2021
-,Pedro Chaves,John Licata,"On Valentine's Day, two possessive men with peanut allergies play roulette with a box of chocolates to settle their argument over a woman.",-,Comedia,chocolate roulette,2021
-,Zakiyyah BG,Zakiyyah BG,An inept couple kidnaps a child from a wealthy widow only to learn that; somethings aren't worth taking.,-,Comedia,badnapping,2021
-,Gianna Isabella Magliocco,"['Gianna Isabella Magliocco', 'Kyleigh Roessner']","An aspiring comedian relentlessly pursues her goal of performing at an Open Mic, but will she get laughs or bomb out?",-,Comedia,open mic at the comedy cabaret,2021
-,Harry Hopkins,Harry Hopkins,"Two friends, John and Laz, carry on their close friendship after John's sudden diagnosis with lung cancer.",-,Comedia,the c word,2021
-,Aditya Kumar,Aditya Kumar,Manish a rickshaw driver gets himself in a dilemma when he finds a bag filled with cash in the back seat forgotten by one of his passengers.,29,Comedia,don't touch me,2021
-,Gilberto González Penilla,"['Gilberto González Penilla', 'Alfredo Mendoza']",-,17,Comedia,tere,2021
-,Dale Fabrigar,Catherine Healy,-,-,Comedia,the interview,2021
-,Sasha Lebedeva,"['Sasha Lebedeva', 'Riel Macklem']",Two teen witches avenge their stripper friend by hexing the man who assaulted her.,-,Comedia,hex & rage,2021
-,Mary Mullan,Tony Sands,"Alan and Belinda met on dating website 'Isodation'', but in already challenging times, just how do they 'date'? A short comedy film exploring the obstacles of socially distanced relationships.",-,Comedia,isodate,2021
-,Miguel De Hoyos,Miguel De Hoyos,-,-,Comedia,otra vez juan?,2021
-,"['Karan Choudhary', 'Shawn Regruto']","['Karan Choudhary', 'Shawn Regruto']","Under pressure from his traditional Indian mother to settle down, Neil turns to a dating app to look for the perfect woman, but, despite help from his 2 roommates, he finds that easier said than swiped. Falling in love is never perfect.",-,Comedia,swiped out,2021
-,"['Joseph Tronicek', 'Stephen Tronicek']","['Joseph Tronicek', 'Stephen Tronicek']","In near-future dystopian Missouri, two fixers for a fascist government live a normal day in their lives.",-,Comedia,shut up and salute,2021
-,Nisey Rashad,Nisey Rashad,My day is a constant distraction. When did I run out of my special medicine? Why is this guy even talking to me? All I wanted to do was buy one album from the record store. It's kinda irritating. Seems like everything happens to me because I'm Black.,-,Comedia,because i'm black,2021
-,Paula Ner Dormiendo,Paula Ner Dormiendo,A young boy attempts to escape a family gathering to spend an afternoon with his older brother before he leaves for college at the end of the day.,-,Comedia,seph & danny were here,2021
-,"['Malachi Pullar-Latchman', 'Mohammedally Shushtari']","['Shehroze Khan', 'Malachi Pullar-Latchman', 'Mohammedally Shushtari']","Two best friends wake up hungover from the party last night, discover a drink that gives them super-tough abilities.",-,Comedia,yo!,2021
-,Ramy Raphaël,"['Ramy Raphaël', 'Mark Templin']",Log Line: An eccentric mystery man connects three seemingly unrelated stories: the story of a blood pact between a rising star and an evil producer; the story of a serial killer who preys on beauty queens; and the assassination of three climate activists at the hands of a dirty p... Leer todo,-,Comedia,tales of useless beauty,2021
-,Nicholas Potaris,Nicholas Potaris,"When two friends find that they're trapped inside a room, things take a strange and unexpected turn as a mysterious painting attempts to befriend them.",10,Comedia,companions,2021
8.2,"['Jannik Weisse', 'Jannik Weiße']","['Samuel Gheist', 'Jannik Weisse']","Milan's first real relationship is followed by his first real break-up. All he and Laurie have left is a plastic bag full of memories - and their ""adoptive child"", which neither of them wants to keep.",14,Comedia,paradiesvogel,2021
-,Michael Boston,Michael Boston,"An unsuspecting plumber with a velvet fetish answers a service call for a gorilla-loving nympho with the goods he's long treasured. Note: Script alone was submitted to five festivals in 2020, the film Velvet Crush was completed in 2021.",-,Comedia,velvet crush,2021
