puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
8.0,Adrian Vitoria,"['Gillian Mac', 'Gregor']",Hit Girls is an action/thriller with a sense of humour. Imagine if Rachel and Monica (from Friends) could handle themselves like Jason Bourne.,15,Accion,hit girls,2011
-,Mark Scheffler,-,-,-,Accion,choke,2011
6.4,Jesse Griffith,Jesse Griffith,"In 2103, one rule in fighter combat keeps a mind controlling alien race away from Earth's doorstep.",12,Accion,cockpit: the rule of engagement,2011
-,Conor M. O'Brien,"[""Conor M. O'Brien"", 'Callum Sutherland', 'Evan Sutherland']","No Country for Slow Men is about murderous vegans, unlucky pets, snipers, heroes, blood sprays and kick-ass show downs in blizzard conditions.",16,Accion,no country for slow men,2011
6.4,Fawn Gao,Fawn Gao,About a drug trafficker accidentally gets his stuff found by a young cleaning lady.,6,Accion,10 am,2011
-,Tim Disney,Tim Disney,Gardeners in Los Angeles use their leaf blowers in surprising and magical ways.,12,Accion,southbound,2011
-,James Lane,"['Jason Grimshaw', 'James Lane']","Bazooka Nick, his world was barely holding together when his inner demons sealed his fate.",16,Accion,bazooka nick,2011
-,Benjamin Yackshaw,Benjamin Yackshaw,"Broad, sweeping discourse on artistic theory often punctuated Prohibition-era combat.",9,Accion,"pen, paper, and six in the chamber",2011
7.2,Yûichi Abe,Kenichi Araki,"One year after the battle with Belial's Galactic Empire, the members of Ultimate Force Zero returned to Planet Esmeralda to see Princess Emerana. They arrived to see her and Jean Bot captures by a mysterious artificial planet which then took of for another universe. In the Universe where the sphere fled to, Zap Spacy members Rei and Hyuga are forced to infiltrate it, ... Leer todo",33,Accion,ultraman zero gaiden: killer the beatstar stage ii: oath of the meteor,2011
-,Justin Ayers,-,"When a trained hitman for hire receives word of his employers' plot to put out a hit on him, he must act quick in order to escape death and triumph over his opponent. Viewer discretion is advised.",-,Accion,hitman: sleight of hand,2011
-,Victoria Peralto Cruz,Victoria Peralto Cruz,-,-,Accion,stowboard,2011
-,Cayde Joy,Cayde Joy,Sergeant Cole has lost most of his team to the alien hunter known as The Predator. Cole enters a final battle against this warrior from another world.,-,Accion,predator: valve 9,2011
-,Teddy Bass,"['Teddy Bass', 'Byungho Lee']",Behind every headline there is another story. Sometimes these stories are not meant to be heard. Because sometimes the truth is harder to believe than fiction. At least that is what you are told.,14,Accion,empire,2011
-,Alessandro Del Bianco,Alessandro Del Bianco,-,3,Accion,be strong!,2011
7.7,Matthew Breault,Alex George Pickering,A young boy learns the powerful consequences of trying to protect his family.,14,Accion,efrain,2011
8.5,Johnny D. Kirk,"['Johnny D. Kirk', 'Carlos Paguaga']","Jesse, the black sheep of the family, tries to gain his father's acceptance by boxing.",17,Accion,beyond the ropes,2011
8.3,-,"['Tom Fitzgerald', 'George Lucas', 'Steve Spiegel']",C-3PO is accidentally made to be the pilot of a space touring starship. On board is a Rebel spy who must be safely delivered from the Empire.,5,Accion,star tours: the adventures continue,2011
-,Stephen Papadimitriou,"['Sam Hall', 'Stephen Papadimitriou']",Two brothers' sibling rivalry turns deadly when a mysterious explosion in the sky pits them against each other.,9,Accion,shrapnel,2011
6.2,Russell Appleford,Russell Appleford,"A haunting tale of loss and regret, blending live action and stunning visual effects that culminate in a dramatic finale.",14,Accion,40 years,2011
-,Mario Moreira,Mario Moreira,"A 10-year-old boy and his 17-year-old brother bravely await the Earth's final moments. As the rest of civilization devolves into chaos around them, the boys have their last conversation about love, beer and rollercoasters.",12,Accion,10:17,2011
5.2,Edilberto Restino,"['Bridie Latona', 'Edilberto Restino', 'Edilberto Antonio Restino']",5 Awards Winning in 3 International Film Festivals. A German soldier tells to his grandson how he killed Hitler. Through his eyes we recover the hidden reality of History. But had things happened the way he remembers it? A Brunette Kiss is the second chapter of Edilberto Restino's series. The first chapter Red Letter won 10 Awards in 10 International Film Festivals.,15,Accion,a brunette kiss,2011
6.8,Brett Blackwell,"['Matt Kloske', 'Ryan Mc', 'Donald', 'Pat Smith']","Todd Hunter is an elementary school teacher. His wife Jackie is a trained assassin for hire. Being the loving husband that he is, Todd bottles up any doubt or concern he might have about her job in order to maintain a happy home. Has being a kindergarten teacher softened Todd up, or is Jackie's career leading them both down a dangerous path?",9,Accion,boss of me,2011
8.8,"['Natalia Wong', 'Joshua Lang']",Joshua Lang,"Damien walks into an old theater for the delicious popcorn, only to find out that he is trapped inside with another stranger.",27,Accion,condemned,2011
-,Ken Cole,Ken Cole,"It's ""The Office"" meets Jason Bourne. Jim Dawson is the wacky boss of his I.T. department. When the F.B.I. accuses Jim of data theft, he must unravel a web of digital deceit to find the real culprit. With help from his sidekick, Chris, and a clueless newbie, Jim takes on irate coworkers and ninja hackers to save his beloved I.T. department.",27,Accion,i.t. supremacy,2011
8.5,Jason Young,Jason Young,"Human Freedom: the need to secure it, the obligation to preserve it, the necessity to defend it and the resolution to die for it.",21,Accion,the swordsman of trelawny,2011
8.6,"['N. Andrew Elliot', 'Lyndsey Walker', 'Tracey Walker']","['N. Andrew Elliot', 'Lyndsey Walker', 'Tracey Walker']","While in an important meeting at work Michael receives a urgent phone call from his distraught girlfriend Jenny, he must get home before it is too late.",4,Accion,panic!,2011
-,Fehraz Lateef,Fehraz Lateef,"When the catwalk is hit by an earthquake, designer Francesco Pirelli insists the show go on. But natural disasters are only the beginning. Pirelli is about to be tested by a deranged gunman raining bullets on his parade.",21,Accion,high fashion,2011
8.3,"['Matt Bettinelli-Olpin', 'Tyler Gillett']","['Matt Bettinelli-Olpin', 'Tyler Gillett', 'Justin Martinez']",Three friends get tangled up in the hunt for a long lost treasure.,35,Accion,"the treasure hunt: a chad, matt & rob interactive adventure",2011
-,Charles Conklyn,Charles Conklyn,"A moving short film that demonstrates how, in the midst of love and war, we are all the same, by following the parallel lives of a young Afghan and American.",16,Accion,like grains of sand,2011
5.1,Camille Carida,Hunter Lee Hughes,"A self-involved but seductive beauty engineers his two lovers to fight over him. And we mean, really fight.",15,Accion,winner takes all,2011
6.0,Bryan Gaynor,Brian Petsos,Two young men find themselves at a precarious crossroads during a typical afternoon of horseplay.,6,Accion,boobie,2011
-,Edward Figueroa,Edward Figueroa,A Rookie FBI Agent must overcome inexperience to prove to his ready to retire partner he can solve crimes on his first day.,11,Accion,first day,2011
7.1,David Capurso,Jeff Haber,"In a futuristic city, a man and his girlfriend break into an abandoned hi-tech game park.",9,Accion,against the wall,2011
-,Lincoln Myers,Lincoln Myers,"A brutal killing drags an ordinary woman into a madman's delusional world. Cancer researcher Rebecca Wells finds herself captive of a homeless sociopath demanding her complicity in destroying the objects of his conspiracy paranoia. Dragged on a pell-mell race through the city's gritty alleys and condemned districts, she must gain his trust to escape and survive. But w... Leer todo",24,Accion,invisible,2011
7.9,Bill Palmer,Bill Palmer,"It's not uncommon for people to seem a little 'on-edge' come the holiday season, but for mild-mannered Howard Phillips, it just so happens that everyone else is suddenly running right over that edge with bloodshot eyes, foaming mouths, and unstoppable urges to kill...and they're running towards him. It could have something to do with the lack of shopping days left on ... Leer todo",24,Accion,the living want me dead,2011
-,Kevin Shah,Kevin Shah,"The short is about a 15 year old homeless boy without any sort of formal up-bringing. It is a silent journey through his regular life and the struggles of survival each day. In the process the boy adapts to the cruelty of the world and is rough and unapologetic. It is a portrayal of harsh realities and the results of self up-bringing. However, the boy in all his rough... Leer todo",8,Accion,hungry,2011
-,Raymond Cinemato,"['Christopher Augustus', 'Raymond Cinemato']",A young girl must traverse the afterlife in order to find her lover before the Gates of Heaven close for an eternity which would leave them both to be hunted by all the armies of hell.,31,Accion,the gates of heaven,2011
6.1,"['Jason Kropik', 'Chris Wax']","['Mark Leinweaver', 'Chris Wax']",A family torn apart by a history of crime embraces the opportunity for a fresh start on a new coast. One member of the family is coerced by a federal agent and is led to believe his family may not be as innocent as they now appear.,27,Accion,irish eyes,2011
6.0,Andreas Schaap,Andreas Udluft,"What if fortune could be planned? If you were able to fulfill any of you desires. Provided you were prepared to suffer? The students Lenny and Daniel try to find an answer to these questions, following the absurd theory that you only have to expose yourself to accidents in order to gain happiness. But unfortunately this theory needs a steady rise of victims.",20,Accion,nullpunkt,2011
7.7,Thomas Gidlow,"['Thomas Gidlow', 'Susan Plunkett']","A chronic gambler hires a resolute, hockey stick-wielding problem solver to storm a poker room to settle a long-standing debt. But when personal betrayal becomes the order of the day, all bets are off in this dramatic short film.",42,Accion,victor james,2011
-,Johnny Cole,Johnny Cole,Two secret agents find themselves in a life and death bind.,12,Accion,you're the bomb,2011
7.9,Saman Yaghmai-Aledavoud,"['Ali Saam', 'Saman Yaghmai-Aledavoud']","In the midst of a recession, a quiet homeless man has taken it upon himself to befriend a charming young bank teller and, through an unexpected series of events, ultimately reveals the deeper connection that the two share.",25,Accion,$lowdown,2011
-,Robin Veret,-,"World War I. A detachment of French soldiers is pinned down in their trench by a German sniper. The commanding officer is desperate to eliminate the threat, but his methods betray a disturbed psyche.",15,Accion,de l'autre côté,2011
-,Joseph Nelson,Joseph Nelson,"When Robby Alverson pretends to be a medieval prince while playing with his friends in his back yard, his imagination transforms the back yard into a mystical forest, and his stick into a sharp sword. Unfortunately for Robby, his unwillingness to distinguish between imagination and reality quickly begins to get him into trouble with his friends and family - with hilar... Leer todo",11,Accion,then i shall reign supreme!,2011
